,movieId,title,genres
5276,5277,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War
5277,5278,"Bachelor and the Bobby-Soxer, The (1947)",Comedy
5278,5279,Mr. Blandings Builds His Dream House (1948),Comedy
5279,5280,My Favorite Wife (1940),Comedy|Romance
5280,5281,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical
5281,5282,Night and Day (1946),Drama|Musical
5282,5283,"Snake Pit, The (1948)",Drama
5283,5284,"Super, The (1991)",Comedy
5284,5285,"Leopard, The (Gattopardo, Il) (1963)",Drama|War
5285,5286,"Day of the Locust, The (1975)",Drama
5286,5287,To End All Wars (2001),Action|Drama|War
5287,5288,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance
5288,5289,Biggles (1986),Adventure|Fantasy|Sci-Fi
5289,5290,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy
5290,5291,Unprecedented: The 2000 Presidential Election (2002),Documentary
5291,5292,"Prime of Miss Jean Brodie, The (1969)",Drama
5292,5293,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary
5293,5294,This Gun for Hire (1942),Crime|Film-Noir|Thriller
5294,5295,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller
5295,5296,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller
5296,5297,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
5297,5298,Sherlock Holmes: The Woman in Green (1945),Mystery
5298,5299,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
5299,5300,"Manchurian Candidate, The (2004)",Thriller
5300,5301,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi
5301,5302,"Village, The (2004)",Drama|Mystery|Thriller
5302,5303,Garden State (2004),Comedy|Drama|Romance
5303,5304,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War
5304,5305,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical
5305,5306,Collateral (2004),Action|Crime|Drama|Thriller
5306,5307,Little Black Book (2004),Comedy|Romance
5307,5308,Code 46 (2003),Romance|Sci-Fi
5308,5309,"Story of Women (Affaire de femmes, Une) (1988)",Drama
5309,5310,Harold and Kumar Go to White Castle (2004),Adventure|Comedy
5310,5311,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance
5311,5312,Danny Deckchair (2003),Comedy|Romance
5312,5313,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller
5313,5314,We Don't Live Here Anymore (2004),Drama
5314,5315,Without a Paddle (2004),Comedy
5315,5316,Exorcist: The Beginning (2004),Horror|Thriller
5316,5317,"Bill Cosby, Himself (1983)",Comedy|Documentary
5317,5318,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller
5318,5319,Suspect Zero (2004),Crime|Thriller
5319,5320,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
5320,5321,Vanity Fair (2004),Drama|Romance
5321,5322,Paparazzi (2004),Drama|Thriller
5322,5323,Wicker Park (2004),Drama|Romance|Thriller
5323,5324,Alice Doesn't Live Here Anymore (1974),Drama|Romance
5324,5325,Who's That Knocking at My Door? (1967),Drama
5325,5326,Camera Buff (Amator) (1979),Drama
5326,5327,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
5327,5328,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
5328,5329,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
5329,5330,Mr. 3000 (2004),Comedy|Drama
5330,5331,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
5331,5332,Wimbledon (2004),Comedy|Romance
5332,5333,First Daughter (2004),Comedy|Romance
5333,5334,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
5334,5335,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
5335,5336,Shaun of the Dead (2004),Comedy|Horror
5336,5337,"Come Back, Little Sheba (1952)",Drama
5337,5338,Murder on the Orient Express (1974),Crime|Mystery|Thriller
5338,5339,Mask (1985),Drama
5339,5340,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller
5340,5341,1492: Conquest of Paradise (1992),Adventure|Drama
5341,5342,Cannibal Holocaust (1980),Horror
5342,5343,Shark Tale (2004),Animation|Children|Comedy
5343,5344,Ladder 49 (2004),Action|Drama|Thriller
5344,5345,I Heart Huckabees (2004),Comedy
5345,5346,Raise Your Voice (2004),Romance
5346,5347,Taxi (2004),Action|Comedy
5347,5348,Primer (2004),Drama|Sci-Fi
5348,5349,Stage Beauty (2004),Drama
5349,5350,Shall We Dance? (2004),Comedy|Romance
5350,5351,Team America: World Police (2004),Action|Adventure|Animation|Comedy
5351,5352,Eulogy (2004),Comedy|Crime|Drama
5352,5353,P.S. (2004),Comedy|Drama|Fantasy|Romance
5353,5354,"Country Girl, The (1954)",Drama
5354,5355,"Rose Tattoo, The (1955)",Drama|Romance
5355,5356,"Fearless Vampire Killers, The (1967)",Comedy|Horror
5356,5357,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
5357,5358,Bebe's Kids (1992),Animation|Children|Comedy
5358,5359,Friday Night Lights (2004),Action|Drama
5359,5360,Tarnation (2003),Documentary
5360,5361,"Final Cut, The (2004)",Sci-Fi|Thriller
5361,5362,Being Julia (2004),Comedy|Drama
5362,5363,Surviving Christmas (2004),Comedy
5363,5364,"Grudge, The (2004)",Horror|Mystery|Thriller
5364,5365,Alfie (2004),Comedy|Drama|Romance
5365,5366,Sideways (2004),Comedy|Drama|Romance
5366,5367,The Machinist (2004),Drama|Mystery|Thriller
5367,5368,Vera Drake (2004),Drama
5368,5369,Falling Angels (2003),Drama
5369,5370,Lightning in a Bottle (2004),Documentary
5370,5371,Undertow (2004),Crime|Drama|Thriller
5371,5372,Saw (2004),Horror|Mystery|Thriller
5372,5373,Ray (2004),Drama
5373,5374,Birth (2004),Drama|Mystery
5374,5375,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
5375,5376,Callas Forever (2002),Drama
5376,5377,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
5377,5378,Kinsey (2004),Drama
5378,5379,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror
5379,5380,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
5380,5381,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
5381,5382,Finding Neverland (2004),Drama
5382,5383,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
5383,5384,Bad Education (La mala educación) (2004),Drama|Thriller
5384,5385,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
5385,5386,Alexander (2004),Action|Adventure|Drama|War
5386,5387,Christmas with the Kranks (2004),Children|Comedy
5387,5388,Guerrilla: The Taking of Patty Hearst (2004),Documentary
5388,5389,Closer (2004),Drama|Romance
5389,5390,I Am David (2003),Drama
5390,5391,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
5391,5392,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
5392,5393,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
5393,5394,Bush's Brain (2004),Documentary
5394,5395,Damn Yankees! (1958),Comedy|Musical
5395,5396,That's Entertainment (1974),Documentary
5396,5397,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
5397,5398,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
5398,5399,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
5399,5400,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
5400,5401,Control Room (2004),Documentary|War
5401,5402,"Hunchback of Notre Dame, The (1923)",Drama|Horror
5402,5403,Sherlock Jr. (1924),Comedy|Fantasy|Romance
5403,5404,"Freshman, The (1925)",Comedy
5404,5405,Greed (1924),Drama
5405,5406,"Jazz Singer, The (1927)",Drama|Musical|Romance
5406,5407,"Steamboat Bill, Jr. (1928)",Comedy|Romance
5407,5408,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
5408,5409,Little Caesar (1931),Crime|Drama
5409,5410,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
5410,5411,Scarface (1932),Crime|Drama
5411,5412,Dinner at Eight (1933),Comedy|Drama|Romance
5412,5413,Gold Diggers of 1933 (1933),Musical
5413,5414,"Atalante, L' (1934)",Comedy|Drama|Romance
5414,5415,Fury (1936),Drama|Film-Noir
5415,5416,Libeled Lady (1936),Comedy|Romance
5416,5417,Mr. Deeds Goes to Town (1936),Comedy|Romance
5417,5418,Camille (1936),Drama|Romance
5418,5419,Captains Courageous (1937),Adventure|Drama
5419,5420,Stage Door (1937),Drama
5420,5421,Holiday (1938),Comedy|Drama|Romance
5421,5422,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
5422,5423,Wuthering Heights (1939),Drama|Romance
5423,5424,"Letter, The (1940)",Drama|Film-Noir
5424,5425,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
5425,5426,Random Harvest (1942),Drama|Romance
5426,5427,Tales of Manhattan (1942),Comedy|Drama
5427,5428,Day of Wrath (Vredens dag) (1943),Drama
5428,5429,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance
5429,5430,Mr. Skeffington (1944),Drama|Romance
5430,5431,Great Expectations (1946),Drama
5431,5432,"Stranger, The (1946)",Drama|Film-Noir|Thriller
5432,5433,Easter Parade (1948),Musical|Romance
5433,5434,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
5434,5435,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance
5435,5436,Unfaithfully Yours (1948),Comedy
5436,5437,"Letter to Three Wives, A (1949)",Comedy|Drama
5437,5438,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
5438,5439,King Solomon's Mines (1950),Action|Adventure|Romance
5439,5440,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
5440,5441,"Star Is Born, A (1954)",Drama|Musical
5441,5442,The Wild One (1953),Drama
5442,5443,Confidential Report (1955),Crime|Drama|Mystery|Thriller
5443,5444,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
5444,5445,Teacher's Pet (1958),Comedy|Romance
5445,5446,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
5446,5447,Pickpocket (1959),Crime|Drama
5447,5448,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama
5448,5449,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
5449,5450,Advise and Consent (1962),Drama
5450,5451,Harakiri (Seppuku) (1962),Drama
5451,5452,"Music Man, The (1962)",Children|Comedy|Musical|Romance
5452,5453,Mutiny on the Bounty (1962),Adventure|Drama|Romance
5453,5454,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
5454,5455,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
5455,5456,Onibaba (1964),Drama|Horror|War
5456,5457,Robinson Crusoe on Mars (1964),Sci-Fi
5457,5458,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
5458,5459,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
5459,5460,Major Dundee (1965),Adventure|War|Western
5460,5461,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
5461,5462,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
5462,5463,Au Hasard Balthazar (1966),Crime|Drama
5463,5464,Batman (1966),Action|Adventure|Comedy
5464,5465,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
5465,5466,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
5466,5467,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
5467,5468,Play Time (a.k.a. Playtime) (1967),Comedy
5468,5469,Point Blank (1967),Action|Crime|Drama|Thriller
5469,5470,Titicut Follies (1967),Documentary|Drama
5470,5471,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
5471,5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller
5472,5473,Sympathy for the Devil (1968),Documentary|Musical
5473,5474,"Yours, Mine and Ours (1968)",Children|Comedy
5474,5475,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
5475,5476,Performance (1970),Crime|Drama|Thriller
5476,5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
5477,5478,Zabriskie Point (1970),Drama|Romance
5478,5479,Duel (1971),Action|Mystery|Thriller
5479,5480,They Call Me Trinity (1971),Comedy|Western
5480,5481,"Topo, El (1970)",Fantasy|Western
5481,5482,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
5482,5483,Charley Varrick (1973),Crime|Drama|Thriller
5483,5484,Dark Star (1974),Comedy|Sci-Fi|Thriller
5484,5485,Sisters (1973),Horror|Thriller
5485,5486,Turkish Delight (Turks fruit) (1973),Drama|Romance
5486,5487,California Split (1974),Comedy|Drama
5487,5488,Emmanuelle (1974),Drama|Romance
5488,5489,Gone in 60 Seconds (1974),Action|Crime|Drama
5489,5490,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
5490,5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
5491,5492,French Connection II (1975),Action|Crime|Drama|Thriller
5492,5493,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
5493,5494,"Passenger, The (Professione: reporter) (1975)",Drama
5494,5495,Trilogy of Terror (1975),Horror|Thriller
5495,5496,1900 (Novecento) (1976),Drama|War
5496,5497,Futureworld (1976),Sci-Fi|Thriller
5497,5498,Harlan County U.S.A. (1976),Documentary
5498,5499,Silver Streak (1976),Action|Comedy|Crime
5499,5500,High Anxiety (1977),Comedy|Thriller
5500,5501,"New York, New York (1977)",Drama|Musical|Romance
5501,5502,"Turning Point, The (1977)",Drama|Romance
5502,5503,Five Deadly Venoms (1978),Action
5503,5504,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama
5504,5505,"Clonus Horror, The (1979)",Horror|Sci-Fi
5505,5506,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
5506,5507,Hair (1979),Comedy|Drama|Musical
5507,5508,Love at First Bite (1979),Comedy|Horror|Romance
5508,5509,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
5509,5510,Smiley's People (1982),Drama|Mystery
5510,5511,Blue Thunder (1983),Action|Crime|Drama
5511,5512,"Day After, The (1983)",Drama|Sci-Fi
5512,5513,Eddie Murphy Delirious (1983),Comedy|Documentary
5513,5514,"Norte, El (1984)",Adventure|Drama
5514,5515,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
5515,5516,Boy Meets Girl (1984),Drama
5516,5517,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
5517,5518,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi
5518,5519,"Silent Night, Deadly Night (1984)",Horror|Thriller
5519,5520,"Times of Harvey Milk, The (1984)",Documentary
5520,5521,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
5521,5522,Anne of Green Gables (1985),Children|Drama
5522,5523,Death of a Salesman (1985),Drama
5523,5524,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
5524,5525,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
5525,5526,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
5526,5527,Spies Like Us (1985),Comedy
5527,5528,White Nights (1985),Drama
5528,5529,'Round Midnight (1986),Drama|Musical
5529,5530,Club Paradise (1986),Comedy
5530,5531,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
5531,5532,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
5532,5533,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
5533,5534,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
5534,5535,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi
5535,5536,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
5536,5537,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
5537,5538,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
5538,5539,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller
5539,5540,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
5540,5541,Dominick and Eugene (1988),Drama
5541,5542,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
5542,5543,Moonwalker (1988),Musical
5543,5544,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
5544,5545,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy
5545,5546,Lonesome Dove (1989),Adventure|Drama|Western
5546,5547,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
5547,5548,Almost an Angel (1990),Comedy
5548,5549,Cry-Baby (1990),Comedy|Musical|Romance
5549,5550,Bullet in the Head (1990),Action|Drama|War
5550,5551,Ghost Dad (1990),Comedy|Fantasy
5551,5552,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
5552,5553,Ju Dou (1990),Drama
5553,5554,"Krays, The (1990)",Drama
5554,5555,Lionheart (1990),Action
5555,5556,Nuns on the Run (1990),Comedy|Crime
5556,5557,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
5557,5558,State of Grace (1990),Crime|Drama|Thriller
5558,5559,35 Up (1991),Documentary
5559,5560,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
5560,5561,Begotten (1990),Drama|Horror
5561,5562,Dutch (1991),Comedy
5562,5563,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
5563,5564,Johnny Stecchino (1991),Comedy
5564,5565,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
5565,5566,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance
5566,5567,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
5567,5568,Other People's Money (1991),Comedy|Drama|Romance
5568,5569,Quigley Down Under (1990),Adventure|Drama|Western
5569,5570,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller
5570,5571,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War
5571,5572,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance
5572,5573,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
5573,5574,"Stolen Children (Ladro di bambini, Il) (1992)",Drama
5574,5575,Ladybugs (1992),Comedy
5575,5576,"Mambo Kings, The (1992)",Drama|Musical
5576,5577,Shining Through (1992),Drama|Romance|Thriller|War
5577,5578,Sidekicks (1992),Action|Adventure|Children|Comedy
5578,5579,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
5579,5580,Visions of Light: The Art of Cinematography (1992),Documentary
5580,5581,Bad Boy Bubby (1993),Drama
5581,5582,Barbarians at the Gate (1993),Drama
5582,5583,Fortress (1992),Action|Sci-Fi
5583,5584,Mr. Nanny (1993),Action|Children|Comedy
5584,5585,"Snapper, The (1993)",Comedy|Drama
5585,5586,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
5586,5587,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
5587,5588,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror
5588,5589,Freaked (1993),Comedy|Sci-Fi
5589,5590,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
5590,5591,Major League II (1994),Comedy
5591,5592,My Father the Hero (1994),Comedy|Romance
5592,5593,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
5593,5594,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
5594,5595,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama
5595,5596,Last of the Dogmen (1995),Adventure|Western
5596,5597,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
5597,5598,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation
5598,5599,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance
5599,5600,"Late Shift, The (1996)",Comedy
5600,5601,Pusher (1996),Crime|Thriller
5601,5602,Emma (1996),Romance
5602,5603,"Boxer, The (1997)",Drama|Thriller
5603,5604,Gummo (1997),Drama
5604,5605,Nirvana (1997),Action|Sci-Fi
5605,5606,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
5606,5607,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
5607,5608,Beowulf (1999),Action|Horror|Sci-Fi
5608,5609,RKO 281 (1999),Drama
5609,5610,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror
5610,5611,Gia (1998),Drama|Romance
5611,5612,Thursday (1998),Action|Crime|Thriller
5612,5613,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
5613,5614,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance
5614,5615,Brave New World (1998),Sci-Fi
5615,5616,Addams Family Reunion (1998),Children|Comedy|Fantasy
5616,5617,Purgatory (1999),Fantasy|Western
5617,5618,Bleeder (1999),Drama|Thriller
5618,5619,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
5619,5620,Candyman 3: Day of the Dead (1999),Horror
5620,5621,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
5621,5622,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
5622,5623,Style Wars (1983),Documentary
5623,5624,In July (Im Juli) (2000),Comedy|Romance
5624,5625,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
5625,5626,Taxi 2 (2000),Action|Comedy
5626,5627,If These Walls Could Talk 2 (2000),Drama|Romance
5627,5628,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
5628,5629,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
5629,5630,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
5630,5631,Bartleby (2001),Comedy|Drama
5631,5632,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
5632,5633,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
5633,5634,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy
5634,5635,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller
5635,5636,Paradise Lost 2: Revelations (2000),Documentary
5636,5637,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
5637,5638,Daria: Is It Fall Yet? (2000),Animation|Comedy
5638,5639,Late Night Shopping (2001),Comedy
5639,5640,61* (2001),Drama
5640,5641,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
5641,5642,Ripley's Game (2002),Drama|Thriller
5642,5643,Jalla! Jalla! (2000),Comedy|Drama|Romance
5643,5644,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi
5644,5645,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller
5645,5646,Darkness (2002),Horror|Mystery
5646,5647,Blood: The Last Vampire (2000),Action|Animation|Horror
5647,5648,Blueberry (2004),Adventure|Western
5648,5649,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
5649,5650,Ali G Indahouse (2002),Comedy
5650,5651,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller
5651,5652,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
5652,5653,Pulse (Kairo) (2001),Horror|Mystery|Thriller
5653,5654,Dog Days (Hundstage) (2001),Drama
5654,5655,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
5655,5656,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi
5656,5657,Undertaking Betty (Plots with a View) (2002),Comedy|Romance
5657,5658,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller
5658,5659,Fubar (2002),Comedy
5659,5660,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
5660,5661,Dead End (2003),Comedy|Horror|Mystery|Thriller
5661,5662,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
5662,5663,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical
5663,5664,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
5664,5665,Battlestar Galactica (2003),Drama|Sci-Fi|War
5665,5666,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
5666,5667,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
5667,5668,Oasis (2002),Drama|Romance
5668,5669,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance
5669,5670,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
5670,5671,"Brown Bunny, The (2003)",Drama
5671,5672,Ju-on: The Curse (2000),Horror
5672,5673,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
5673,5674,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western
5674,5675,Bring It On Again (2004),Comedy
5675,5676,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
5676,5677,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War
5677,5678,Nicotina (2003),Action|Comedy|Drama
5678,5679,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
5679,5680,In Hell (2003),Action|Drama|Thriller
5680,5681,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
5681,5682,Helen of Troy (2003),Action|Adventure|Drama|Romance
5682,5683,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
5683,5684,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
5684,5685,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
5685,5686,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
5686,5687,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
5687,5688,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
5688,5689,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance
5689,5690,Ginger Snaps: Unleashed (2004),Horror|Thriller
5690,5691,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
5691,5692,Comic Book: The Movie (2004),Comedy
5692,5693,Intimate Strangers (Confidences trop intimes) (2004),Drama
5693,5694,Down to the Bone (2004),Drama
5694,5695,Ju-on: The Grudge (2002),Horror
5695,5696,Old Boy (2003),Mystery|Thriller
